;meta[language=en]
; id      |key(hex)|key(str)| text
2114670069|00000000||ゲラルトは男爵に息子が別の子供と一緒に彼を待っている場所について話した。ウィッチャーはニーランが彼の唯一の家族であるアグネタと離れ離れにならないように要求した。エドワード男爵はそれに答えて子供たち両方の世話を続けた。約束の報酬を受け取った後、ゲラルトはコルヴォ・ビアンコに帰宅した。ニーランとアグネタ育てていた吸血鬼を殺したのは、ゲラルトにとって正しい判断だったといえるだろうか？彼らと他の子供たちのために彼はそうであることを願うしかなかった。<br>
2114670070|00000000||盗賊の野営地を見つけた後、ゲラルトはエドワード男爵と話した。男爵は彼女の邸宅の近くでオリアンナと対峙した後、命からがら逃げおおせたが、彼の仲間のアルフレッドはそれほど幸運ではなかった。男爵はオリアンナを殺し息子を無事に取り戻すためにウィッチャーを雇った。ゲラルトは契約を受け入れ、オリアンナが行った殺人現場を調べるためにオリアンナの邸宅に行くことにした。<br>
2114670071|00000000||ウィッチャーは男爵に頼まれたことを行い、円形劇場が呪われていることを知った。ゲラルトは呪いを解くことにした<br>
2114670072|00000000||ウィッチャーはなじみのある香りがする居心地の良さそうな家を見つけた。中は空であったが、明らかに誰かがここに住んでいた形跡があった。ゲラルトは少し時間を取ってその中を探してみることにした。<br>
2114670073|00000000||彼はオリアンナの日記を見つけた。それは彼らの最後の会って以来の彼女の人生を詳述していた。ゲラルトは、彼女が2人の子供、ニーランとアグネタを保護していることを知った。ウィッチャーはまさに難しい決断を迫られた。<br>
2114670074|00000000||実りのない会話の後、ゲラルトはエドワード男爵が彼に要求したことを成し遂げた。ウィッチャーは義務を果たし、赤毛の吸血鬼を殺した。<br>
2114670075|00000000||ゲラルトは、オリアンナに無害な人間を食べなくても生きることができることを納得させることができた。ウィッチャーはレジスを訪ねてトゥサンを離れることを条件に彼女を見逃した。おそらくこれが彼女にとっては最良の解決策であった。<br>
2114670076|00000000||ゲラルトはオリアンナを見た最後の場所である児童養護施設に戻ってきた。彼女の代わりに彼は3人の盗賊たちに出くわした。その男たちはゲラルトに、彼女の居場所に関する情報を持っているかもしれない彼らのリーダー、エドワード男爵について話した。<br>
2114670077|00000000||ゲラルトは、孤児を探している盗賊たちに興味をそそられた。しかし、ウィッチャーはその詳細を話させることに失敗し、恥ずかしそうに児童養護施設を去るほかなかった。<br>
2114670078|00000000||ゲラルトは、孤児を探している盗賊たちに興味をそそられた。しかし、彼は自分の仕事に専念することにした。<br>
2114670079|00000000||ゲラルトは、孤児を探している盗賊たちに興味をそそられた。彼らにその詳細を明らかにするように拳で説得した。ウィッチャーは、エドワード男爵が児童養護施設にいた息子を探していることを知った。<br>
2114670080|00000000||悪夢の後、ゲラルトは外に出て新鮮な空気吸った。<br>
2114670081|00000000||驚くべきことがゲラルトを待っていた。フクロウからの手紙があった。誰がその鳥を宅配便として使うことができたのだろうか？<br>
2114670082|00000000||その手紙はレジスからのものだった。吸血鬼はウィッチャーにオリアンナを調べるように依頼した。彼はオリアンナが彼女の怪物的な衝動を克服するのを助けるようにゲラルトに頼んだが、ゲラルトが彼女を平和的に解決できなかった場合の彼の友人の両方の身の危険を恐れてもいた。<br>
2114670083|00000000||ゲラルトはオリアンナを川まで追跡した。そこで彼女はコカトリス亭まで連れて行くように漁師にお金を払ったそうだ。ウィッチャーはオリアンナとの運命的な出会いが近づいていることを感じた。<br>
2114670084|00000000||記憶に焼き付いた夜
2114670085|8ef7a089||オリアンナの日記
2114670086|5fbc890f||きれいな手書きで書かれた日記。
2114670087|2a054b23||6月26日<br>デトラフが人間が我々の規律を守ることができないことへの彼の無理解を再び明らかにすることは私にとって驚くべきことではなかった。たった一人の人間の行動に対する彼の怒りを街全体に解き放つことは、弱さ以外の何物でもないことが明らかだ。我々の種の恥さらしだ。<br>ひょっとしたら、このすべてを燃やし破壊し尽くす状況で、レジスと彼のウィッチャーは、少なくとも一時的には、デトラフを理性に導くように促す可能性がある。アルノーと子供たちは、物事が落ち着くまで孤児院にいるのがよいと思う。私はそこに向かうだろう。<br><br>6月27日<br>死..破壊..そこら中の血..私の子供たち…それを説明することはできない。この場所はガルカインの悪臭が立ち込めている。デトラフはやり過ぎた。私の唯一の慰めはニーランが生き残ったことだ。彼は今私と一緒にいて、私の存在は彼を落ち着かせている。彼を血の一滴でも傷つけさせません。<br>奇妙なことに…リヴィアのゲラルトがここで私の旅に加わった。もう一度、私は彼に興味があるようだ。彼は見えないものを探してすぐに去ったので、私は疑問に思っている、彼は私と一緒に何を望んでいたのか？理由はわからない。私は子供たちの世話をし、子供たちに食事を与え、子供たちに贈り物をしてきた。これは公正な取引だ。とにかく、彼はいつか戻ると言ったが、これはレジスが我々の秘密を彼に明かしたという事実よりも私を苛立たせることではなかった。その経緯は悲惨だったに違いないと思う。<br>デトラフは止められ、吸血鬼は撤退したようだ。再び静寂が戻った。私はそれがレジスがやったことだことだと確信している。私の友人がどれだけ変わったかは驚くべきことだ。彼が彼らのために自分の命を危険にさらすことをいとわないか否かについて人間は彼に大きな影響を与えたようだ。おそらく彼はデトラフの幼稚さとは対極にあるのだろう。そのような我々の種族に対する裏切りは深刻な結果をもたらす。我々が人間と一緒に暮らすために支払う代償だ。<br>ここには何も残っていない。私は少年のために新しい家を見つけなければならない。<br><br>6月29日<br>街の外にささやかな家を見つけた。ここではうまくいくように。児童養護施設について愚かな噂が広まっているのを聞いたことがあるが。 私はそれらを早く潰すために必要なことは何でもしなければならない。考えるのをやめることはできないが、ウィッチャーが公爵夫人に私の正体を明らかにした可能性はあるだろうか-私はそれを疑っているが、少なくとも今のところ、街から離れることが最善かもしれない。私は秘密と貴族の豪華な生活にかなりうんざりしていた。<br><br>7月14日<br>今日寝室を掃除していて、これらのメモを見つけた。数週間前に書いたに違いない<br>あの血なまぐさい夜の記憶がゆっくりと消え、街が元通りになり、静かな生活を楽しむようになった。ニーランはこの場所、特に近くの川も気に入っている。その恐ろしい巨大ムカデの襲撃（私は幸運にも彼らのほとんどを殺した、お気に入りのドレスが破れたという結果がないわけではなかったが）以来、私は彼がそこに行きたいときには同行することにした。私の世話をしている間、彼が危険にさらされるべき理由はない。<br>私は仕立て屋を探そうと思う。私は本当にそのドレスがお気に入りだった。<br><br>7月19日<br>今日、川沿いをニーランと一緒に歩いていると、ボートに乗っている怯えた少女に出くわした。彼女は父親の死体のそばに座っていた。ニーランは、人間特有の同情的な好奇心で彼女に近づいた。アグネタ（彼女の名前）の話によると、彼女の父親を殺したのはドラウナーか、おそらくウォーター・ハグだった。その時、ニーランは彼女をそこに残すことができないと訴えかけるように私を見ました。もちろん、少しの血の種類には何の問題もなかったが、彼の視線は…より多くの血が私が同意した主な動機であったかどうかという不確かな疑念に私は不安を感じている。奇妙な感情だ。<br><br>7月23日<br>今日、私はアグネタの血を少し味わいたかったが、通常、父親を求めて泣いている子供は、少なくとも私を悩ませることはない。今回は違った。私が感じたかもしれないって…同情を？ああ、そんな無体な。ひょっとしたら、私はレジスのようになってきているのか…あるいは、酷い薬師から購入した調合を失敗してた頭痛薬のせいかもしれない…<br><br>7月28日<br>アグネタは料理に役立つことがわかった。私の料理にはまだまだ多くの改善点があるが、子供たちは文句を言わない。今日はアグネタを市場に連れて行きたかったが、ニーランは雑用のために留守番することを拒否した。どうやら彼らはとても仲良くなっているようだ。<br>私はもう気にしない。彼らの冗談はとても面白い。たぶん今夜の血の食事を忘れるでしょう。餌を与えた後に起こる静かなかじかみを彼らが繰り返すのを見るのは喜ばしい。<br><br>8月1日<br>人間との農業経験の時間が突然蒸発したようだ。人間の限界を決めるのは難しいことではないが、それでもこの日、私はどうやら無意味になった。<br>やめるべきだと思っていたのに、空腹に完全に圧倒された…彼女の血はとても豊かで、とても新鮮だった。私にはそれほど必要ではなかったけれども、「もっとよこせ…もっと!!」と言った。本当に。しかし、この原始的な衝動は、アグネタの命を犠牲にする寸前だった。彼女を殺してしまったらは私はなんて愚かだっただろう…我々が世話をし続けなければならないのは明らかで、そしてまた…私彼女との共同生活を楽しんでいるのは偶然だった。<br>とにかく、私は知性のない野獣になった、そしてこれは二度と起こしてはならないはずだ。医者は、さらなる失血は致命的であると警告している。私はそのような愚かなことを繰り返さないように気をつける。アグネタ、私から離れないで…<br><br>8月4日<br>かなり波乱に富んだ日。二人のバカが私の庭の近くで私を襲撃すると決めた。男の一人は「エドワード男爵」と言ってニーランの父親だと言い出した。数え切れないほどの年月を経て突然現れた人間のそんなばかげた主張には何の信憑性もない。ネイランの母親が亡くなり、それ以来、私は当然彼の唯一の後見人になった。この人間には資格はない。この男爵は彼が彼の友人の致命的な運命に同行しなかったことに感謝するべきだ。それにもかかわらず、ここに私が居続けることは今や危険なのかもしれない。私は隠れているのにとても疲れてきた。<br>よかったこととして、アグネタは順調に回復している。 涼しいそよ風と太陽の暖かさで子供たちが水に飛び込んでいるのを見ると、静かな日々を思い出しす。それは空腹から私の気をそらしたようだ。しかし、私は、血の不摂取が長ければ長いほど、欲求を支配する能力について確信が持てなくなるのではないかと恐れている。それが強くなりすぎると、私は我慢できないのではないかと心配している…おそらく少量の管理された食事…私はその問題に関するレジスの洞察を本当に見逃していた。<br>
2114670088|783685e6||謎の手紙
2114670089|f28f74a0||フクロウによって運ばれた署名のない手紙。
2114670090|bc0037e6||ゲラルトへ<br><br>この手紙でお前とその最愛の人を健康を心から願っている。<br>もう知っているかもしれないが、私はトゥサンからかなり離れたところにいる。だが、その美しい田園地帯は時代を超えて私の脳裏に焼き付いている。<br>ある赤毛の我々の共通の知人の運命についてまだ手遅れではないことを切に願って、お前に手紙を書いた。友よ、お前に頼みたいことがある。<br>私が彼女について話す適切な機会を得ることができなかったが（そして確かに孤児院での出来事はお前に彼女との私の交友の詳細を知り体と思うことを妨げた）私は彼女について話したい。実際、私にとってはまだ大切な友人であるからだ。そのため、彼女が選んだ怪物の道から彼女を連れ去ることができる可能性があるならば、私はお前にに彼女がそうするのを助けるための何らかの方法を見つけることを頼みたい。私自身の残念な過去をお前に思い起こさなければならないが、その時代について話すのはかなり恥ずかしいことだと思っている。<br>栄養のために血を飲むという行為は単なる神話であるというのが私の最も率直な意見だ。それは多くの吸血鬼をそのような行動に駆り立てる最も基本的な本能から生じる行為である。しかし、私はオリアンナがそのような原始的な本能による束縛から自分自身を解放のに十分な意思の強さを持っていると確信している。<br>そして、お前があらゆる可能性を試してダメだったらなら…ゲラルト、私はお前に頼みたい、気をつけてくれ。彼女は膨大な経験を有しており、すでに1人のウィッチャーを倒したことがある。私はお前がが生きている、呼吸している、親しい友人であり続けることを本当に望んでいる。<br>私は、時が来たとき(そして私の謙虚な要求に照らして)、お前がきっと最善の決定を下すだろうと確信している。<br><br>心から、お前の忠実な友人、R.<br>
2114670091|bd660a9c||記憶に焼き付いた夜
2114670092|81f51226||MOD: A Night to Remember
2114670093|69bce25a||MOD: A Night to Remember
